name,name_for_emails,phone,website,address,street,city,postal_code,latitude,longitude,time_zone,working_hours,working_hours_csv_compatible,verified,owner_id,owner_title,owner_link,cid,kgmid
YPP Thar Ma Nya Phyo ( Yamethin),Ypp Thar Ma Nya Phyo Yamethin,+95 9 688 437926,,"Yangon - Mandalay Rd, Yamethin",Yangon - Mandalay Rd,Yamethin,,20.3843830,96.14591799999999,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",True,-9.2233720368547758e+18,YPP Thar Ma Nya Phyo,https://www.google.com/maps/contrib/111034190213451476504,-9.2233720368547758e+18,/g/11xfqwm1m8
MTKဆီပန့်,Mtkဆီပန့်,+95 9 760 460606,,"C4MP+886, Yamethin",C4MP+886,Yamethin,,20.4332930,96.135768,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,MTKဆီပန့်,,4.5526163594597765e+18,/g/11sx4gr5gk
မင်းမြန်မာ,မင်းမြန်မာ,+95 9 256 108 700,,94FX+P9,94FX+P9,MM,,20.374268,96.1484980,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,မင်းမြန်မာ,,3.7620224085268977e+18,/g/11whp1bdqz
"DENKO, KoneTaLaBaung_01 _ _ YGN",Denko Konetalabaung_01 _ _ Ygn,+95 9 940 549225,,"No 3 Rd, Yangon",No 3 Rd,Yangon,,17.016795,96.146502,Asia/Rangoon,"{""Monday"": [""9AM-5PM""], ""Tuesday"": [""9AM-5PM""], ""Wednesday"": [""9AM-5PM""], ""Thursday"": [""9AM-5PM""], ""Friday"": [""9AM-5PM""], ""Saturday"": [""9AM-5PM""], ""Sunday"": [""Closed""]}","Monday,9AM,5PM|Tuesday,9AM,5PM|Wednesday,9AM,5PM|Thursday,9AM,5PM|Friday,9AM,5PM|Saturday,9AM,5PM",True,-9.2233720368547758e+18,"DENKO, KoneTaLaBaung_01 _ _ YGN",https://www.google.com/maps/contrib/109850293936536966042,7.5249041860362301e+18,/g/11c2kzcvmq
Yadanartun-3,Yadanartun 3,+95 9 256 111 900,,"WF5F+V8W City, Mandalay Highway, Mogok","WF5F+V8W City, Mandalay Highway",Mogok,,22.909741,96.4733350,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Yadanartun-3,,-9.2233720368547758e+18,/g/11fl48x9hc
Yadanartun,Yadanartun,+95 9 256 111 900,,"WGQG+XGX, Mogok",WGQG+XGX,Mogok,,22.939984,96.52635700000000,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Yadanartun,,-9.2233720368547758e+18,/g/11h1dqyxct
Aung Sat Kyar 01 စည်ပင်သာရပ်,Aung Sat Kyar 01 စည်ပင်သာရပ်,+95 9 42653 8859,,"WF6F+2V4, Mogok",WF6F+2V4,Mogok,,22.9100130,96.4747010,Asia/Rangoon,"{""Monday"": [""6AM-9PM""], ""Tuesday"": [""6AM-9PM""], ""Wednesday"": [""6AM-9PM""], ""Thursday"": [""6AM-9PM""], ""Friday"": [""6AM-9PM""], ""Saturday"": [""6AM-9PM""], ""Sunday"": [""6AM-9PM""]}","Sunday,6AM,9PM|Monday,6AM,9PM|Tuesday,6AM,9PM|Wednesday,6AM,9PM|Thursday,6AM,9PM|Friday,6AM,9PM|Saturday,6AM,9PM",False,None,Aung Sat Kyar 01 စည်ပင်သာရပ်,,6.382256196370561e+18,/g/11j5g_0930
တော်ဝင်စက်သုံးဆီအရောင်းဆိုင်,တော်ဝင်စက်သုံးဆီအရောင်းဆိုင်,+95 9 44044 4161,,"WF6C+36F, National Hwy 31, Mogok","WF6C+36F, National Hwy 31",Mogok,,22.910187,96.47055000000000,Asia/Rangoon,,,False,None,တော်ဝင်စက်သုံးဆီအရောင်းဆိုင်,,-9.2233720368547758e+18,/g/11fnqwzg_r
Max Energy (Myinmu),Max Energy Myinmu,+95 9 891 755038,https://www.maxenergy.com.mm/,"Alakapa Village, MyinMuu Township, Sagaing State, 02341","Alakapa Village, MyinMuu Township, Sagaing State",Sagaing,2341,21.9159700,95.9621110,Asia/Rangoon,"{""Monday"": [""5AM-8PM""], ""Tuesday"": [""5AM-8PM""], ""Wednesday"": [""5AM-8PM""], ""Thursday"": [""5AM-8PM""], ""Friday"": [""5AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-8PM""]}","Sunday,5AM,8PM|Monday,5AM,8PM|Tuesday,5AM,8PM|Wednesday,5AM,8PM|Thursday,5AM,8PM|Friday,5AM,8PM|Saturday,5AM,8PM",False,None,Max Energy,,7.3774886468084623e+18,/g/11sy96lz0z
Asia Energy (ရှမ်းလေးကျွန်း),Asia Energy ရှမ်းလေးကျွန်း,+95 9 976 778359,http://www.asiaenergy.com.mm/,"Myo Patt Rd, Mandalay",Myo Patt Rd,Mandalay,,21.902922000000000,96.0345200,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-5PM""], ""Thursday"": [""6AM-5PM""], ""Friday"": [""6AM-5PM""], ""Saturday"": [""6AM-5PM""], ""Sunday"": [""6AM-5PM""]}","Sunday,6AM,5PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,5PM|Thursday,6AM,5PM|Friday,6AM,5PM|Saturday,6AM,5PM",True,-9.2233720368547758e+18,Asia Energy,https://www.google.com/maps/contrib/105904400491143525146,4.7654418484839302e+17,/g/11s3zkts3p
Max Energy Sagaing,Max Energy Sagaing,+95 9 977 877937,http://www.maxenergy.com.mm/,"XRXV+VP8, Sagaing",XRXV+VP8,Sagaing,,21.9996540,95.84433199999999,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy Sagaing,,-9.2233720368547758e+18,/g/11gbq79xt4
Max Energy (Sagaing),Max Energy Sagaing,+95 9 891 755037,https://www.maxenergy.com.mm/,"Oo Paing/Lot No. (13/1), No. (625 - Lattpanyoe), Ywar Thit Village Aung Thar Village Group, 02371","Oo Paing/Lot No. (13/1), No. (625 - Lattpanyoe), Ywar Thit Village Aung Thar Village Group",MM,2371,21.973772000000000,95.84065900000000,Asia/Rangoon,"{""Monday"": [""5AM-8PM""], ""Tuesday"": [""5AM-8PM""], ""Wednesday"": [""5AM-8PM""], ""Thursday"": [""5AM-8PM""], ""Friday"": [""5AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-8PM""]}","Sunday,5AM,8PM|Monday,5AM,8PM|Tuesday,5AM,8PM|Wednesday,5AM,8PM|Thursday,5AM,8PM|Friday,5AM,8PM|Saturday,5AM,8PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11rypcjtr7
Max Energy (Mandalay-2),Max Energy Mandalay 2,+95 9 891 755035,http://www.maxenergy.com.mm/,"68th Street, Swe Taw Car Gyi Won, Mandalay","68th Street, Swe Taw Car Gyi Won",Mandalay,,21.8697540,96.09988400000000,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy,,5.9336584333379983e+18,/g/11g01_2b9t
Max Energy (Mawlamyine),Max Energy Mawlamyine,+95 9 891 755174,http://www.maxenergy.com.mm/,"Kyar Inn Village, Mawlamyine - Thanbyuzayat Hwy, Mawlamyine 12011","Kyar Inn Village, Mawlamyine - Thanbyuzayat Hwy",Mawlamyine,12011,16.3904000,97.6587830,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/104383255637941324278,7.7584522760774902e+18,/g/11tjzk2jgv
Top energy Gas Station,Top Energy Gas Station,+95 9 977 155439,,"Myingyan Rd, ညောင်ဦးမြို့",Myingyan Rd,ညောင်ဦးမြို့,,21.1849920,94.9460180,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,Top energy Gas Station,https://www.google.com/maps/contrib/113642019052074475650,8.156850935649578e+18,/g/11jlxy8x9y
"DENKO, NyaungU_01 _ _ MDY",Denko Nyaungu_01 _ _ Mdy,+95 9 940 549254,http://www.denkomyanmar.com/,"KyaukPaTaung, Myingyan Road, Nyaung-U","KyaukPaTaung, Myingyan Road",Nyaung-U,,21.1341270,94.9474630,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, NyaungU_01 _ _ MDY",https://www.google.com/maps/contrib/111644819272438606694,-9.2233720368547758e+18,/g/11g6xr7gg6
Max Energy (Taungsin Aye),Max Energy Taungsin Aye,+95 9 891 755043,http://www.maxenergy.com.mm/,"အင်ပင်ကျေးရွာ ၊ အင်ပင်အုပ်စု ၊ လယ်ဝေးမြို့နယ်၊, Naypyitaw",အင်ပင်ကျေးရွာ ၊ အင်ပင်အုပ်စု ၊ လယ်ဝေးမြို့နယ်၊,Naypyitaw,,19.493482000000000,96.264341,Asia/Rangoon,"{""Monday"": [""5AM-8PM""], ""Tuesday"": [""5AM-8PM""], ""Wednesday"": [""5AM-8PM""], ""Thursday"": [""5AM-8PM""], ""Friday"": [""5AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-8PM""]}","Sunday,5AM,8PM|Monday,5AM,8PM|Tuesday,5AM,8PM|Wednesday,5AM,8PM|Thursday,5AM,8PM|Friday,5AM,8PM|Saturday,5AM,8PM",False,None,Max Energy,,1.9371782071861537e+18,/g/11gdkp8mm7
လပြည့်ဝန်း ဟွေခါး ၁ La Pyae Woon Energy Company HK 1,လပြည့်ဝန်း ဟွေခါး ၁ La Pyae Woon Energy Company Hk 1,+95 84 21 335,https://www.facebook.com/lpwgroups/,"Kyaing Tong, Tachileik Road",Tachileik Road,Kyaing Tong,,21.266971000000002,99.6171600,Asia/Rangoon,"{""Monday"": [""6:30AM-9PM""], ""Tuesday"": [""6:30AM-9PM""], ""Wednesday"": [""6:30AM-9PM""], ""Thursday"": [""6:30AM-9PM""], ""Friday"": [""6:30AM-9PM""], ""Saturday"": [""6:30AM-9PM""], ""Sunday"": [""6:30AM-9PM""]}","Sunday,6:30AM,9PM|Monday,6:30AM,9PM|Tuesday,6:30AM,9PM|Wednesday,6:30AM,9PM|Thursday,6:30AM,9PM|Friday,6:30AM,9PM|Saturday,6:30AM,9PM",False,None,လပြည့်ဝန်း ဟွေခါး ၁ La Pyae Woon Energy Company HK 1,,-9.2233720368547758e+18,/g/11j0t_xlp8
လပြည့်ဝန်း La Pyae Woon Energy Company,လပြည့်ဝန်း La Pyae Woon Energy Company,+95 9 490 30883,https://www.facebook.com/lpwgroups/,"FW55+XM8, Tachileik",FW55+XM8,Tachileik,,20.4599130,99.90919400000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,လပြည့်ဝန်း La Pyae Woon Energy Company,,7.1635501188763249e+18,/g/11h2mqn4fc
LPW Energy Station လပြည့်ဝန်းဆီပန့် (Wan Mai branch/ဝမ်မိုင်ဆိုင်ခွဲ),Lpw Energy Station လပြည့်ဝန်းဆီပန့် Wan Mai Branch/ဝမ်မိုင်ဆိုင်ခွဲ,+95 84 21 335,,"7M68+36X, Loi Mwe, Road","7M68+36X, Loi Mwe",Road,,21.2602260,99.66560400000000,Asia/Rangoon,"{""Monday"": [""6:30AM-9PM""], ""Tuesday"": [""6:30AM-9PM""], ""Wednesday"": [""6:30AM-9PM""], ""Thursday"": [""6:30AM-9PM""], ""Friday"": [""6:30AM-9PM""], ""Saturday"": [""6:30AM-9PM""], ""Sunday"": [""6:30AM-9PM""]}","Sunday,6:30AM,9PM|Monday,6:30AM,9PM|Tuesday,6:30AM,9PM|Wednesday,6:30AM,9PM|Thursday,6:30AM,9PM|Friday,6:30AM,9PM|Saturday,6:30AM,9PM",False,None,LPW Energy Station လပြည့်ဝန်းဆီပန့်,,2.0690939442354048e+18,/g/11qmnq40yg
SBP Oil (Twantay Station),Sbp Oil Twantay Station,+95 9 740 099951,https://www.sbpoil.com/,"PW8W+MVV, TaLoatHtaw A Paing, Near Mu-La-Mann Village, Twante","PW8W+MVV, TaLoatHtaw A Paing, Near Mu-La-Mann Village",Twante,,16.7167430,95.9471860,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,SBP Oil,,-9.2233720368547758e+18,/g/11llyg_gf_
OK ENERGY (Nyaung Don),Ok Energy Nyaung Don,+95 9 762 002225,,"2GWW+9CG, PATHEIN-YANGON high way Road, Nearly, ဗိုလ်မြတ်ထွန်းတံတား, Nyaungdon","2GWW+9CG, PATHEIN-YANGON high way Road, Nearly, ဗိုလ်မြတ်ထွန်းတံတား",Nyaungdon,,17.045934,95.5460730,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,OK ENERGY,,-9.2233720368547758e+18,/g/11h22j3ttm
Ayar Shwe Moe Fuel Station,Ayar Shwe Moe Fuel Station,+95 9 791 189954,,"R23F+GP5, Gway Cho",R23F+GP5,Gway Cho,,20.8037750,95.0243530,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Ayar Shwe Moe Fuel Station,,-9.2233720368547758e+18,/g/11cs0fw4x9
U San Aung Petrol Station,U San Aung Petrol Station,+95 9 974 876883,,"WW84+28M, Kangyidaunt",WW84+28M,Kangyidaunt,,16.915089,94.905807,Asia/Rangoon,,,False,None,U San Aung Petrol Station,,6.3773571602704804e+18,/g/11ggr7pz6z
Ayarwon fuel station,Ayarwon Fuel Station,+95 9 790 243487,,"98JF+27V, Unnamed Road, Myitkyina","98JF+27V, Unnamed Road",Myitkyina,,25.380123999999999,97.32317200000000,Asia/Rangoon,,,False,None,Ayarwon fuel station,,-9.2233720368547758e+18,/g/11gy4tlnyt
New Day Energy,New Day Energy,+95 9 765 421021,,"QPRX+HQP, Koethein Ward",QPRX+HQP,Koethein Ward,,16.791463000000000,94.7494630,Asia/Rangoon,"{""Monday"": [""7AM-6PM""], ""Tuesday"": [""7AM-6PM""], ""Wednesday"": [""7AM-6PM""], ""Thursday"": [""7AM-6PM""], ""Friday"": [""7AM-6PM""], ""Saturday"": [""7AM-6PM""], ""Sunday"": [""7AM-6PM""]}","Sunday,7AM,6PM|Monday,7AM,6PM|Tuesday,7AM,6PM|Wednesday,7AM,6PM|Thursday,7AM,6PM|Friday,7AM,6PM|Saturday,7AM,6PM",False,None,New Day Energy,,-9.2233720368547758e+18,/g/11h7f8gqt5
Regency Petrol Station ( Nay Pyi Taw ),Regency Petrol Station Nay Pyi Taw,+95 9 42303 3441,,"Yangon-Mandalay High Way, Dekkhina Thiri Township Near 210 Miles Toll Gate","Yangon-Mandalay High Way, Dekkhina Thiri Township Near 210 Miles Toll Gate",MM,,19.660289,96.0581400,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Regency Petrol Station,,-9.2233720368547758e+18,/g/11dx9x0400
Pyae Petrol Station,Pyae Petrol Station,+95 9 42811 2760,,"Yangon - Mandalay Rd, Kyun Kone",Yangon - Mandalay Rd,Kyun Kone,,19.100155,96.359927,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,Pyae Petrol Station,https://www.google.com/maps/contrib/109309521637592468547,-9.2233720368547758e+18,/g/11j3sb8_4w
Zabu htun(2) Gas station at the pump,Zabu Htun 2 Gas Station At The Pump,+95 9 264 442 663,,"GH4X+6F, Kyaungywa",GH4X+6F,Kyaungywa,,20.5055200,95.5986820,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Zabu htun(2) Gas station at the pump,,-9.2233720368547758e+18,/g/11kql3cd9c
"DENKO, NorthDagon_03 _ Pinlon _ YGN",Denko Northdagon_03 _ Pinlon _ Ygn,+95 9 940 549236,http://www.denkomyanmar.com/,"Pinlon Rd, Yangon",Pinlon Rd,Yangon,,16.859202,96.200186,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, NorthDagon_03 _ Pinlon _ YGN",https://www.google.com/maps/contrib/105430932757476855261,4.864030748737538e+18,/g/11f3n3n3xz
"DENKO, Northokkalapa_01 _ _ YGN",Denko Northokkalapa_01 _ _ Ygn,+95 9 940 549353,http://www.denkomyanmar.com/,"Khaymar Thi Rd, Yangon",Khaymar Thi Rd,Yangon,,16.8951220,96.1561320,Asia/Rangoon,"{""Monday"": [""4AM-10PM""], ""Tuesday"": [""4AM-10PM""], ""Wednesday"": [""4AM-10PM""], ""Thursday"": [""4AM-10PM""], ""Friday"": [""4AM-10PM""], ""Saturday"": [""4AM-10PM""], ""Sunday"": [""4AM-10PM""]}","Sunday,4AM,10PM|Monday,4AM,10PM|Tuesday,4AM,10PM|Wednesday,4AM,10PM|Thursday,4AM,10PM|Friday,4AM,10PM|Saturday,4AM,10PM",True,-9.2233720368547758e+18,"DENKO, Northokkalapa_01 _ _ YGN",https://www.google.com/maps/contrib/116440164747239053830,-9.2233720368547758e+18,/g/11gy31x4fj
Myanma Mandai စက်သုံးဆီဆိုင်(Station 1),Myanma Mandai စက်သုံးဆီဆိုင် Station 1,+95 9 970 782976,,"Monywa_Mandalay Highway, Myae Nae 02306",Monywa_Mandalay Highway,Myae Nae,2306,22.062449000000001,95.2010920,Asia/Rangoon,"{""Thursday"": [""4AM-7PM""]}","Thursday,4AM,7PM",True,-9.2233720368547758e+18,Myanma Mandai စက်သုံးဆီဆိုင်(Station 1),https://www.google.com/maps/contrib/107678120222807779899,3.2128391445711724e+18,/g/11hb4vkqnp
Natural Gas Station မော်တော်ယာဉ်သုံး သဘာဝဓါတ်ငွေ.အရောင်းဆိုင်,Natural Gas Station မော်တော်ယာဉ်သုံး သဘာဝဓါတ်ငွေ အရောင်းဆိုင်,+95 9 266 028 137,,"Q6R7+F86, Shukhinthar Mayopat Road, Yangon","Q6R7+F86, Shukhinthar Mayopat Road",Yangon,,16.7911530,96.2132620,Asia/Rangoon,,,False,None,Natural Gas Station မော်တော်ယာဉ်သုံး သဘာဝဓါတ်ငွေ.အရောင်းဆိုင်,,-9.2233720368547758e+18,/g/1tz2v_hv
L&C ဆီပန္​့နှင့်​အပိုပစၥည္​းဆိုင္​,L And C ဆီပန္​့နှင့်​အပိုပစၥည္​းဆိုင္​,+95 9 796 928600,,"Gandamar St, Taunggyi",Gandamar St,Taunggyi,,20.7851150,97.0315130,Asia/Rangoon,"{""Monday"": [""8AM-5PM""], ""Tuesday"": [""8AM-5PM""], ""Wednesday"": [""8AM-5PM""], ""Thursday"": [""8AM-5PM""], ""Friday"": [""8AM-5PM""], ""Saturday"": [""8AM-5PM""], ""Sunday"": [""8AM-5PM""]}","Sunday,8AM,5PM|Monday,8AM,5PM|Tuesday,8AM,5PM|Wednesday,8AM,5PM|Thursday,8AM,5PM|Friday,8AM,5PM|Saturday,8AM,5PM",True,-9.2233720368547758e+18,L&C ဆီပန္​့နှင့်​အပိုပစၥည္​းဆိုင္​,https://www.google.com/maps/contrib/117624095802311693759,6.642615450853546e+18,/g/11j38kypr8
"MyatThu(2) Gas station, မြတ်သူ (၂) ဓာတ်ဆီဆိုင်",Myatthu 2 Gas Station မြတ်သူ ၂ ဓာတ်ဆီဆိုင်,+95 9 771 970868,,"No-48 Ye Htwet Oo St, Taunggyi",No-48 Ye Htwet Oo St,Taunggyi,,20.7915180,97.04641100000001,Asia/Rangoon,"{""Monday"": [""7AM-7PM""], ""Tuesday"": [""7AM-7PM""], ""Wednesday"": [""7AM-7PM""], ""Thursday"": [""7AM-7PM""], ""Friday"": [""7AM-7PM""], ""Saturday"": [""7AM-7PM""], ""Sunday"": [""7AM-7PM""]}","Sunday,7AM,7PM|Monday,7AM,7PM|Tuesday,7AM,7PM|Wednesday,7AM,7PM|Thursday,7AM,7PM|Friday,7AM,7PM|Saturday,7AM,7PM",False,None,"MyatThu(2) Gas station, မြတ်သူ",,3.0290510639772068e+18,/g/11ncb9zxd8
PTTEP International Limited (Yadana),Pttep International Limited Yadana,+95 1 650 977,,"No. 5, Sacred Tooth Relic Lake Avenue Punn Pin Gone Quarter No.5, Yangon","No. 5, Sacred Tooth Relic Lake Avenue Punn Pin Gone Quarter No.5",Yangon,,16.8762060,96.1479230,Asia/Rangoon,"{""Monday"": [""8AM-5PM""], ""Tuesday"": [""8AM-5PM""], ""Wednesday"": [""8AM-5PM""], ""Thursday"": [""8AM-5PM""], ""Friday"": [""8AM-5PM""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""]}","Monday,8AM,5PM|Tuesday,8AM,5PM|Wednesday,8AM,5PM|Thursday,8AM,5PM|Friday,8AM,5PM",True,-9.2233720368547758e+18,PTTEP International Limited,https://www.google.com/maps/contrib/118114535317663785640,1.6341629538971313e+18,/g/11csb1lzbc
Lucky7 Nay Pyi Taw (011),Lucky7 Nay Pyi Taw 011,+95 9 431 91666,,Shwepyitawin Rd,Shwepyitawin Rd,MM,,19.6730670,96.0776860,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Lucky7 Nay Pyi Taw,,-9.2233720368547758e+18,/g/11jkrtc7sh
UTT & Son's ဦးထွန်းသိန်းနှင့်သားများ,Utt And Sons ဦးထွန်းသိန်းနှင့်သားများ,+95 9 886 881869,,Nyaungdon,,Nyaungdon,,17.0462710,95.6355610,Asia/Rangoon,"{""Monday"": [""7AM-8PM""], ""Tuesday"": [""7AM-8PM""], ""Wednesday"": [""7AM-8PM""], ""Thursday"": [""7AM-8PM""], ""Friday"": [""7AM-8PM""], ""Saturday"": [""7AM-8PM""], ""Sunday"": [""7AM-8PM""]}","Sunday,7AM,8PM|Monday,7AM,8PM|Tuesday,7AM,8PM|Wednesday,7AM,8PM|Thursday,7AM,8PM|Friday,7AM,8PM|Saturday,7AM,8PM",True,-9.2233720368547758e+18,UTT & Son's ဦးထွန်းသိန်းနှင့်သားများ,https://www.google.com/maps/contrib/107214564908193512717,2.1246208189064315e+18,/g/11h1kct9yb
